#	1004V4	1040V4	1055V4	1075V6	1107V4	C132V8	C161V8	C220V8	C402V8	C422V8	C532V8	J009V6	J035V8	J043V6	J048V6	J050V6	J059V6	J063V8	J073V6	J095V4	K003V4	K005V4	K011V4	K013V4	K014V2	K016V2	K019V4	K022V2	K028V4	K037V4	K040V4	K041V4	K047V2	K054V0	K055V0	K056V0	K057V0	K059V2	K060V0	K065V2	K068V2	K072V0	K079V0	K080V2	K083V0	K084V0	K085V0	K086V0	K095V0	K096V0	K097V0	K098V0	K099V2	K100V0	K101V0	K105V0	K107V0	K110V0	K111V0	K112V0	K119V0	K121V0	K122V0	K131V0	K136V0	K138V0	K144V0	K147V0	K154V0	K155V0	K157V0	K169V0	K170V0	K171V0	K173V0	K174V0	K177V0	K179V0	K180V0	K182V0	K184V0	K188V0	K194V0	S044V8	S099V8	S106V8	X003V4	X004V4	Z002	Z003	Z007	Z008	Z010	Z011	Z013	Z015	Z017	Z018	Z020	Z023	Z024	Z025	Z026	Z027	Z028	Z029	Z031	Z033	Z034	Z035	Z038	Z039	Z040	Z041	Z042	Z043	Z044	Z046	Z047	Z048	Z049	Z050	Z054	Z055	Z056	Z060	Z061	Z062	Z064	Z065
HostT_M001	0.027195954	0.065436838	0.091887555	-0.005029083	0.09525935	0.050241163	0.065593919	-0.1470133	0.079776943	0.030673613	-0.001243768	0.011900319	-0.043746988	0.072792061	-0.108584669	-0.070097309	-0.008020289	-0.177467341	-0.100851052	0.075924901	0.126972932	0.080554239	-0.024966697	0.029678852	-0.038806393	0.145178376	0.118516042	0.07360384	0.171216662	0.138211926	0.182478424	0.125535858	0.106820473	0.12862642	0.053059432	0.015096067	0.135168232	-0.133942324	0.114200848	-0.037672098	-0.056188447	-0.071468625	-0.054363285	-0.079398717	-0.066359032	-0.057631026	0.027559306	-0.181043321	0.063768254	0.024032164	-0.054090452	0.057845772	-0.0650357	-0.102135622	-0.078485366	-0.093162812	0.000170903	-0.09025081	-0.052965866	-0.001815222	0.095966628	-0.108894185	0.067160096	-0.146811099	-0.004755261	-0.084959948	0.072933592	0.081749481	-0.024933975	-0.065999289	-0.0318009	-0.051037373	-0.075385086	-0.111565005	-0.059842922	0.06380199	-0.036442715	-0.18757897	0.011849769	-0.050328767	-0.06949042	-0.149874127	0.055597748	0.002753318	0.113318568	-0.048080024	0.038128096	-0.126577458	-0.044089804	-0.047371384	-0.214594168	-0.032235725	-0.029373091	0.008023333	-0.040325743	0.073994457	0.135157029	-0.08104996	0.082811171	-0.143059704	0.038106685	0.023755381	0.117233645	0.117014304	0.115009135	0.083433802	-0.036295161	0.082112478	0.096603807	0.093015265	0.061500288	0.080060916	-0.109062582	0.070764927	-0.02985351	-0.065952968	-0.046421881	-0.012693625	-0.096495229	0.002613393	-0.198290332	-0.031317997	0.070569047	0.087661246	-0.016596733	0.079663488	0.033089378	0.101703691	-0.087897442	-0.042963614
HostT_M002	-0.067025081	-0.09015621	-0.075543401	-0.020838995	-0.138885329	-0.011691176	-0.063763634	0.158888273	-0.068865341	-0.004753794	0.001260544	-0.0374323	-0.037227007	-0.082066006	0.191518068	-0.038976996	0.003181762	0.204071805	0.170647874	-0.056059718	-0.198468488	-0.02629767	0.070643977	0.105768708	0.1829093	-0.061550123	-0.082523894	-0.026152242	-0.113098003	-0.107715527	-0.106675599	-0.081394299	-0.050864618	-0.089646372	-0.017412974	-0.052723242	-0.105153071	0.185392508	-0.035113975	0.089083253	0.079919369	0.087573312	0.093343063	0.027602609	0.075880811	0.04320692	-0.035161281	0.111031887	-0.018760107	-0.054449243	0.154160816	-0.048118623	0.090452808	0.086431949	0.040054055	0.066774593	-0.022975919	0.026471177	-0.0143832	-0.054670172	-0.101540864	0.070440352	-0.061549539	0.131959352	-0.009087202	0.123873376	-0.087805221	-0.093391683	0.00097604	0.043384214	0.080068603	-0.004250287	0.046265945	0.057614217	0.031624697	-0.104508638	0.031554947	0.176381459	-0.099636802	-0.002202934	0.043898399	0.194422258	0.016462377	-0.022895123	-0.098089219	0.001286663	-0.042927875	0.042130126	0.126731222	0.075738539	0.207299695	0.005135253	0.027651206	-0.010457975	-0.041219433	-0.003076215	-0.077427715	0.163614399	-0.058644789	0.112319286	0.06520715	0.024331736	-0.026714699	-0.023596431	-0.038769833	-0.036037854	0.096464577	-0.146244747	-0.090465682	-0.153142208	-0.119404968	-0.108480384	0.005515255	-0.094281754	0.014110718	-0.034888893	-0.039148659	-0.063576842	0.056808584	-0.050976486	0.127229306	-0.01525811	-0.069960516	-0.001120503	0.040716476	-0.136369611	0.012504446	-0.153399381	-0.027031654	-0.055815955
HostT_M003	0.075713633	0.07286579	0.072326201	0.010934223	0.117629841	0.006558513	0.067184359	-0.155665022	0.051108038	-0.017050135	0.019623645	0.032498879	-0.009856032	0.078172719	-0.130837488	0.039039142	0.020086209	-0.222763141	-0.10872117	0.055182432	0.194721629	0.036523326	-0.136647357	-0.062114038	-0.146868087	0.037960367	0.074761278	0.032302956	0.12212185	0.10363228	0.100373477	0.064342831	0.063635116	0.077187646	-0.020313156	0.055182707	0.096748613	-0.299113853	0.071783531	-0.094761954	-0.066052273	-0.072230392	-0.027411223	-0.073999682	0.00013055	-0.033610289	-0.006268154	-0.101914844	0.003044476	0.06353796	-0.062080985	0.059994941	-0.098518475	0.019191863	-0.022663272	-0.024308954	0.042200764	-0.082136714	0.032319774	0.063252336	0.135871785	-0.104613641	0.06075527	-0.125200177	0.01245031	-0.055712379	0.071257964	0.07669385	-0.038878076	-0.13488583	-0.051196322	-0.012503977	-0.085755714	-0.033112582	-0.09289818	0.096044301	-0.011714687	-0.211505684	0.083221551	0.005608845	-0.086106937	-0.223803001	0.025315341	0.037097253	0.107629388	-0.022713154	0.021426652	-0.04157517	-0.076254682	-0.076765997	-0.247020778	0.029696784	-0.027869046	0.045267706	0.073085635	0.053881557	0.101156601	-0.166626392	0.053443853	-0.09270232	-0.019742125	-0.035587597	0.030865214	0.068956637	0.053406651	0.074839602	-0.053937166	0.130372851	0.097746773	0.144578932	0.093333702	0.081529665	0.002767763	0.125711514	-0.046474207	0.069801039	0.00981063	0.022842631	-0.079876221	-0.038908243	-0.119016967	-0.008307406	0.036539077	0.020575298	-0.054149109	0.038734688	0.010041202	0.122458037	0.020688084	0.071941925
HostT_M004	-0.049877043	-0.067915978	-0.059755125	0.026880895	-0.099113824	-0.012402655	-0.014828168	0.146651494	-0.046802877	-0.019955331	-0.006570478	-0.031753019	-0.023886765	-0.106389778	0.203852507	0.000995063	-0.028093146	0.175008892	0.16495709	-0.09123554	-0.165825288	0.047567861	0.152941167	0.210814958	0.170696304	-0.031764456	-0.10815642	0.021297768	-0.099289009	-0.040671704	-0.119465135	-0.087674169	-0.003949204	-0.059467932	-0.025615218	-0.073028011	-0.056183475	0.224333294	-0.065630453	0.00286129	-0.017794592	0.139126823	0.125410236	0.03430963	0.129539203	0.068697642	-0.070255518	0.08422966	0.024472257	-0.076945155	0.019934277	-0.063545887	0.159557933	0.057702024	-0.001466282	-0.004732721	0.017780126	-0.000662034	-0.057060179	-0.076054307	-0.07728395	0.083833624	-0.041217014	0.116987519	-0.080257546	0.056949864	-0.029300195	-0.091632442	0.020090547	-0.05562774	0.048488672	0.084888639	0.022821712	0.043284633	-0.007419499	-0.129553702	-0.031228132	0.162942034	-0.037111769	-0.091305345	-0.005162391	0.168182066	-0.025418847	-0.020366404	-0.103128431	0.029581381	-0.066517872	-0.005889307	0.091148414	0.144017345	0.22442305	0.002121901	-0.011032729	-0.026508524	-0.10337636	-0.000904092	-0.094167059	0.15299518	-0.033571413	0.060531061	0.061870985	0.018141564	-0.017243419	-0.039327285	-0.049211106	-0.039633821	0.083311738	-0.150982547	-0.028168622	-0.099605572	-0.12696703	-0.116500595	0.014510335	-0.117500418	-0.090607287	-0.035537367	0.014571059	-0.063477504	0.059524716	-0.00505807	0.075459189	0.049373244	-0.004168849	-0.032124926	0.100030031	-0.12239311	0.109360429	-0.141400034	-0.033874742	-0.063479387
HostT_M005	0.067634956	0.120521461	0.120105051	0.042671882	0.171766044	0.023165168	0.073879053	-0.210449444	0.08268177	0.012944672	0.022345523	0.042743915	0.058743691	0.094337839	-0.068615446	-0.047846643	0.036563724	-0.216064615	-0.04190694	0.104594422	0.125871193	-0.01735221	-0.053159472	-0.056628868	-0.106186903	0.070200025	0.039065382	0.057331316	0.099386728	0.008277888	0.066063728	0.042302939	0.047565062	0.127247345	0.062602899	0.072680063	0.144063198	-0.291601389	0.029223385	-0.088472314	-0.014761916	0.002404957	-0.032560487	-0.106469829	-0.01000135	0.002380156	0.082798521	-0.138355171	-0.002047698	0.052717762	-0.024871745	0.027024198	-0.104524876	-0.054853944	-0.014873168	-0.106802906	0.006306892	-0.053279542	-0.02036882	0.049435199	0.090437716	-0.120505601	0.032321646	-0.126611833	-0.051589082	-0.115916173	0.047462527	0.061510121	0.008758232	0.011399668	-0.026073223	-0.155569083	-0.054008942	-0.063469334	-0.094716045	0.051617415	0.013748379	-0.151479849	0.04200835	-0.011792319	-0.157697796	-0.207561939	-0.004776774	0.026376265	0.083930372	0.024484035	0.06511724	-0.11723778	-0.128144438	-0.026388306	-0.264577712	0.033942872	-0.015681201	-0.015460217	0.086710297	0.039214583	0.077870049	-0.108331449	0.019273048	-0.102843281	0.027678701	0.00107534	0.037604305	-0.026829423	0.097190954	0.043486729	-0.113259732	0.075206879	0.089378376	0.114338423	0.075882131	0.088103637	-0.058701028	0.101818166	0.013422722	0.032658914	-0.052922546	0.077273393	-0.067045352	0.056196131	-0.0669851	0.0475989	0.04502262	0.044895365	-0.083830407	0.173707744	-0.084212841	0.068400615	0.07801964	0.061483999
HostT_M006	-0.065733929	-0.094332757	-0.047391562	-0.03447276	-0.190541254	0.004211817	-0.026666299	0.183689975	-0.07595389	0.010525257	0.041163017	-0.035120305	-0.020370616	-0.066176344	0.172068971	-0.080955366	0.024710039	0.248514958	0.17654909	-0.01964139	-0.226073124	-0.018527264	0.057167191	0.09041853	0.198923288	-0.024331856	-0.053696952	-0.006344513	-0.065575365	-0.110703297	-0.079347905	-0.055128367	-0.036565454	-0.054183678	0.010059266	-0.052889997	-0.111336823	0.146343879	0.00456311	0.123060308	0.092419419	-0.011878715	0.01097685	0.024198972	0.039751493	-0.018604438	-0.027813225	0.157573754	-0.01305386	-0.040724164	0.156507849	-0.041280308	0.070973103	0.059963955	0.045092867	0.042808511	-0.019272332	0.032425677	-0.0264948	-0.080810554	-0.06728728	0.066777888	-0.036828326	0.152040488	-0.009788821	0.090039826	-0.06410005	-0.045145557	0.001573689	0.02725855	0.043249201	0.004813757	-0.03307901	0.02338472	-0.014043092	-0.082650143	0.050785829	0.223441571	-0.085146612	0.018935213	-0.005719735	0.176951489	0.057147549	-0.01364835	-0.063931271	-0.016757522	0.00167946	0.052870161	0.092977423	0.084826537	0.154730224	0.041591457	0.054768826	-0.023907498	0.002492893	0.041210815	-0.021863345	0.188828149	-0.019511119	0.052267602	0.069549387	0.069207314	0.03458711	-0.032599098	0.010927587	0.025736047	0.047658574	-0.151147971	-0.093110417	-0.170090705	-0.123777902	-0.103119218	-0.050389457	-0.062201486	0.0498564	-0.028533946	-0.154350545	-0.030876795	0.048099399	-0.043804815	0.032342212	-0.093033292	-0.06275519	0.031879239	-0.048425054	-0.190678346	0.005108737	-0.186241106	-0.078982148	-0.114737786
HostT_M007	-0.058859341	-0.052470501	-0.212257219	0.035420108	-0.120690098	-0.023994393	-0.089144788	0.095165361	-0.003443295	-0.13674339	-0.025937282	-0.04759799	-0.00046274	-0.048197243	0.054348401	0.049876936	0.028230669	0.088369469	0.039366172	-0.078321953	-0.182603664	-0.061136004	0.097209725	0.053780741	-0.019092802	-0.003317327	-0.089460561	0.040649561	-0.107018506	0.09039035	-0.101703195	-0.033784614	0.085967723	-0.116786171	-0.034927241	-0.009282187	-0.059435435	0.043009138	-0.095549324	0.061467298	0.108071038	0.05007492	0.001522242	0.059636687	0.076406365	-0.098447824	0.026516339	0.06707949	0.119638908	-0.116000179	-0.079364218	-0.026736105	0.024663517	-0.013720326	-0.026148776	0.05936405	-0.015393062	0.126220099	0.089123061	0.008697153	-0.086246759	0.227470381	-0.114503549	0.03921427	0.092024822	-0.059190007	0.017449917	-0.072781149	0.022121747	0.318611559	0.08173705	0.018863806	-0.040368059	-0.012997842	0.012184603	-0.129968301	0.032874795	0.156307708	0.074906906	-0.023596355	0.221688157	0.005782661	-0.072599945	0.007325743	-0.070247395	0.058936434	-0.01165781	0.040733779	0.019062737	-0.012412742	0.156496058	-0.002845315	0.034983816	0.066680388	-0.136639738	-0.112694164	-0.012591816	0.095523454	0.068925693	-0.013432402	-0.064786282	-0.103650101	-0.091034548	-0.087711337	-0.132052029	0.012691974	0.04716748	-0.002227108	-0.143397108	0.012958113	0.003195492	-0.120797319	0.058136774	-0.1493279	-0.126226774	0.016827727	0.096375906	0.091313302	0.132375011	0.110140345	0.047491481	0.04132205	-0.103731436	-0.176801519	0.016668151	-0.023294761	0.031311334	0.059858075	0.123629445	0.046204663
HostT_M008	-0.060275612	-0.086754815	-0.116974282	0.012705863	-0.104718247	-0.058634007	-0.042281647	0.167997246	-0.077321829	-0.047304585	0.025496238	-0.007440647	-0.036784635	-0.064271562	0.198024809	0.042483649	0.01475404	0.229659848	0.135166076	-0.118959576	-0.156417151	-0.022950928	0.05208379	0.076826183	0.170175038	-0.047685435	-0.071355608	-0.019196548	-0.097301081	-0.065408304	-0.097774759	-0.092241696	-0.043252862	-0.101457263	-0.077906585	-0.058709899	-0.073841459	0.118250688	-0.045775503	0.017607827	-0.053527225	0.064311095	0.063919491	-0.005080548	0.102396916	0.004222905	-0.070833092	0.205093766	0.050031059	-0.069177849	0.088389327	-0.044234966	0.192396821	0.09617944	0.025396233	0.013472011	-0.007005869	0.055907478	0.005161668	-0.020846305	-0.103434025	0.142534489	-0.035812578	0.161042022	0.001524309	0.020714305	-0.068016299	-0.070261794	-0.01294693	-0.005740283	-0.001460473	0.076251518	-0.000646314	0.098480515	0.008000304	-0.130819946	-0.036266252	0.199819827	-0.010438467	-0.01440667	-0.018842894	0.1868257	-0.012706884	0.047155054	-0.086992731	0.003347855	-0.066265434	0.089496115	0.088143341	0.130471941	0.283126435	0.03017087	-0.018105995	-0.039821185	-0.079569765	0.004124886	-0.085646119	0.190809623	-0.051137693	0.082038831	0.018162016	0.020332973	-0.058955066	-0.045371328	-0.082487139	-0.034332958	0.083724242	-0.103582338	-0.069507757	-0.091143839	-0.091630371	-0.120205103	0.030881436	-0.076076968	-0.066546078	0.04408795	0.025788772	-0.071667692	0.047480187	-0.021914617	0.014011269	-0.004187232	-0.061223009	-0.063904542	0.058278658	-0.112638572	0.081679173	-0.128576311	-0.039777631	-0.039844461
HostT_M009	-0.005106114	0.001972581	0.049582267	-0.070958688	-0.09114825	0.051566531	0.022261889	-0.124371319	-0.024925282	0.039397082	0.031301043	-0.048778647	0.037509097	0.020550863	-0.135782396	-0.127270687	-0.0025991	-0.150252769	-0.068513978	0.110708935	-0.091421494	0.036522791	0.008865269	-0.118348875	-0.023908913	0.131264314	0.097827067	0.011205252	0.091347533	0.010897122	0.083307253	0.073665405	0.031534266	0.078031456	0.069421877	-0.022317632	-0.017664002	-0.087118404	0.090983667	0.174886916	0.256961609	-0.23158766	-0.070135767	0.069621182	-0.191462513	-0.118920482	0.071998575	-0.187914226	0.002545383	0.036381271	-0.019561503	0.088205785	-0.092404926	-0.119902837	-0.004978051	0.110326896	0.033333214	-0.026691625	0.012161551	-0.050872964	0.066249704	0.026424124	-0.009672311	-0.159355181	0.056360116	0.048777762	0.084963467	0.056391295	0.035284384	0.182086309	0.059703864	-0.038992554	-0.052744168	-0.144483512	-0.004810853	0.065935426	0.100387939	-0.021368703	-0.057522939	0.072000977	0.176920367	0.00751794	0.09575657	-0.061631192	0.03880538	-0.024439464	0.109107653	-0.043884386	0.036223458	-0.0357236	-0.215537488	0.017114973	0.058093923	0.048953846	0.026212771	0.064100578	0.118907962	-0.02520666	0.05100266	-0.069970177	0.031535954	0.042450186	0.135472441	0.075034639	0.084806901	0.080559583	-0.017283187	-0.027007781	-0.048278001	-0.096429625	-0.034320832	-0.043283595	-0.045852832	-0.048608146	0.123883537	-0.003411309	-0.161259724	0.068748243	0.023167269	0.001738641	-0.007795793	-0.141177603	0.004644924	0.097944637	-0.148629435	-0.171934169	-0.037311109	-0.082377524	-0.00100087	-0.103192513
HostT_M010	-0.056778845	-0.061100222	-0.104051467	0.027435819	-0.099758273	-0.027768165	-0.135929837	0.128560397	-0.081042988	-0.007815502	-0.035872329	0.01977808	-0.011110197	-0.038046489	0.127221713	0.067714635	-0.030741604	0.154337786	0.043151492	-0.078505166	-0.111101458	-0.058925845	-0.021842458	0.040525042	0.148680721	-0.09358338	-0.103003928	-0.047260299	-0.172437385	-0.075257682	-0.139856842	-0.101915792	-0.083033412	-0.149907024	-0.066462501	-0.047027644	-0.127828974	0.190438074	-0.047088618	0.053336459	0.044599477	0.097914929	0.058246418	0.082361852	0.038330613	0.086848005	0.019202675	0.040978554	-0.126276885	-0.02138807	0.051060817	0.005381145	0.034651547	0.032729471	-0.022077628	0.127531124	-0.062116123	0.064664101	0.075599414	0.015587989	-0.062254765	0.088018474	-0.037555215	-0.003738638	0.057611373	0.147111768	-0.110265904	-0.101886822	0.011309386	0.120690194	0.096012431	0.060494996	0.085286712	0.055547102	0.122438152	-0.113038914	0.040707938	0.11631373	-0.006664834	-0.028441572	0.146218897	0.156605473	-0.036633319	-0.098478925	-0.108710178	0.075539145	-0.039615554	0.053935184	0.17939628	-0.005631135	0.1772269	0.02648804	0.041855057	-0.03036743	-0.026667043	-0.073257626	-0.128502791	0.043857675	-0.073089323	0.127265236	-0.001147408	-0.031133105	-0.10480212	-0.036549091	-0.150223775	-0.099084161	0.166505377	-0.100491954	-0.076506856	-0.078638369	-0.045257047	-0.078857598	0.135177135	-0.125112843	-0.034748543	-0.002243163	0.097667124	-0.037147041	0.024087233	0.006557685	0.193312365	0.062958632	-0.043151754	-0.073218011	0.105777843	-0.061872581	-0.001839506	-0.1039419	0.076149184	0.042688773
